case_id,db_id,variant,question,search_expressions,mode,expected_tables,retrieved_tables_top5,table_recall_at_5,expected_columns,retrieved_columns_top10,column_recall_at_10,actual_sql,used_tables,used_columns,sql_uses_expected_tables,sql_uses_expected_columns,query_execution_success,task_solved,latency_ms,retrieval_latency_ms,embedding_build_time_ms,vector_available,step_count,db_search_call_count,failure_class,failure_reason
spider_concert_singer_011,concert_singer,keyword,Show all countries and the number of singers in each country.,"[""countries"", ""singers"", ""country count"", ""singer country""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""singer_in_concert""]",True,"[""singer.country""]","[""singer.country"", ""singer.singer_id"", ""singer_in_concert.singer_id"", ""singer.age"", ""singer.is_male""]",True,,[],[],False,False,False,False,8,7.923,0.0,,6,4,none,
spider_concert_singer_012,concert_singer,keyword,How many singers are from each country?,"[""singer country count"", ""singers by nationality"", ""country singer count"", ""singer origin""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""singer_in_concert""]",True,"[""singer.country""]","[""singer.country"", ""singer.singer_id"", ""singer_in_concert.singer_id"", ""singer.age"", ""singer.is_male"", ""singer.name""]",True,,[],[],False,False,False,False,10,9.813,0.0,,6,4,none,
spider_concert_singer_013,concert_singer,keyword,List all song names by singers above the average age.,"[""song name singer age"", ""songs singers average age"", ""song_name singer_age"", ""concert_singer songs age""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""stadium""]",True,"[""singer.age"", ""singer.song_name""]","[""singer.age"", ""stadium.average"", ""singer.song_name"", ""singer.name"", ""stadium.name""]",True,,[],[],False,False,False,False,11,11.234,0.0,,6,4,none,
spider_concert_singer_014,concert_singer,keyword,What are all the song names by singers who are older than average?,"[""song name"", ""singer age"", ""average age"", ""singer song""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""singer_in_concert""]",True,"[""singer.age"", ""singer.song_name""]","[""singer.age"", ""singer.song_name"", ""singer.song_release_year"", ""singer.name"", ""stadium.average"", ""singer.singer_id"", ""singer_in_concert.singer_id""]",True,,[],[],False,False,False,False,11,10.967,0.0,,6,4,none,
spider_concert_singer_015,concert_singer,keyword,Show location and name for all stadiums with a capacity between 5000 and 10000.,"[""stadium location name capacity"", ""stadiums capacity range"", ""venue location name"", ""stadium capacity 5000 10000""]",ai-assisted-retrieval,"[""stadium""]","[""stadium""]",True,"[""stadium.capacity"", ""stadium.location"", ""stadium.name""]","[""stadium.capacity"", ""stadium.location"", ""stadium.name"", ""singer.name"", ""concert.stadium_id"", ""concert.concert_name""]",True,,[],[],False,False,False,False,12,11.595,0.0,,6,4,none,
spider_concert_singer_016,concert_singer,keyword,What are the locations and names of all stations with capacity between 5000 and 10000?,"[""station location name capacity"", ""stations locations names capacity range"", ""station capacity 5000 10000"", ""station location name""]",ai-assisted-retrieval,"[""stadium""]","[""stadium"", ""singer""]",True,"[""stadium.capacity"", ""stadium.location"", ""stadium.name""]","[""stadium.capacity"", ""stadium.location"", ""singer.name"", ""stadium.name"", ""concert.concert_name"", ""singer.song_name""]",True,,[],[],False,False,False,False,14,13.762,0.0,,6,4,none,
spider_concert_singer_017,concert_singer,keyword,What is the maximum capacity and the average of all stadiums ?,"[""stadium capacity"", ""max capacity"", ""average stadium"", ""stadium average""]",ai-assisted-retrieval,"[""stadium""]","[""stadium"", ""concert""]",True,"[""stadium.average"", ""stadium.capacity""]","[""stadium.capacity"", ""concert.stadium_id"", ""stadium.average"", ""stadium.stadium_id"", ""stadium.highest"", ""stadium.location"", ""stadium.lowest""]",True,,[],[],False,False,False,False,8,8.001,0.0,,6,4,none,
spider_concert_singer_018,concert_singer,keyword,What is the average and maximum capacities for all stadiums ?,"[""stadium capacity"", ""average maximum capacity"", ""stadiums avg max"", ""capacity""]",ai-assisted-retrieval,"[""stadium""]","[""stadium"", ""concert""]",True,"[""stadium.capacity""]","[""stadium.capacity"", ""stadium.average"", ""concert.stadium_id"", ""stadium.stadium_id"", ""stadium.highest""]",True,,[],[],False,False,False,False,7,6.907,0.0,,6,4,none,
spider_concert_singer_019,concert_singer,keyword,What is the name and capacity for the stadium with highest average attendance?,"[""stadium name capacity attendance"", ""average attendance highest stadium"", ""stadium_capacity stadium_name"", ""avg_attendance""]",ai-assisted-retrieval,"[""stadium""]","[""stadium"", ""concert""]",True,"[""stadium.average"", ""stadium.capacity"", ""stadium.name""]","[""concert.stadium_id"", ""stadium.capacity"", ""stadium.name"", ""stadium.average"", ""stadium.stadium_id"", ""stadium.highest"", ""stadium.location""]",True,,[],[],False,False,False,False,8,7.334,0.0,,6,4,none,
spider_concert_singer_020,concert_singer,keyword,What is the name and capacity for the stadium with the highest average attendance?,"[""stadium name capacity attendance"", ""average attendance highest stadium"", ""stadium capacity avg_attendance"", ""stadium attendance""]",ai-assisted-retrieval,"[""stadium""]","[""stadium"", ""concert""]",True,"[""stadium.average"", ""stadium.capacity"", ""stadium.name""]","[""stadium.capacity"", ""concert.stadium_id"", ""stadium.stadium_id"", ""stadium.average"", ""stadium.highest"", ""stadium.name"", ""stadium.location""]",True,,[],[],False,False,False,False,12,11.423,0.0,,6,4,none,
spider_concert_singer_021,concert_singer,keyword,How many concerts are there in year 2014 or 2015?,"[""concert"", ""year"", ""2014"", ""2015""]",ai-assisted-retrieval,"[""concert""]","[""concert"", ""singer_in_concert"", ""singer""]",True,"[""concert.year""]","[""concert.year"", ""concert.concert_id"", ""singer.song_release_year"", ""singer_in_concert.concert_id"", ""concert.concert_name""]",True,,[],[],False,False,False,False,6,6.354,0.0,,6,4,none,
spider_concert_singer_022,concert_singer,keyword,How many concerts occurred in 2014 or 2015?,"[""concert"", ""year"", ""2014"", ""2015""]",ai-assisted-retrieval,"[""concert""]","[""concert"", ""singer_in_concert"", ""singer""]",True,"[""concert.year""]","[""concert.year"", ""concert.concert_id"", ""singer.song_release_year"", ""singer_in_concert.concert_id"", ""concert.concert_name""]",True,,[],[],False,False,False,False,6,5.696,0.0,,6,4,none,
spider_concert_singer_023,concert_singer,keyword,Show the stadium name and the number of concerts in each stadium.,"[""stadium name"", ""concert count"", ""stadium"", ""concert""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""concert"", ""stadium"", ""singer_in_concert""]",True,"[""concert.stadium_id"", ""stadium.name"", ""stadium.stadium_id""]","[""concert.stadium_id"", ""concert.concert_name"", ""concert.concert_id"", ""singer_in_concert.concert_id"", ""stadium.stadium_id"", ""stadium.name""]",True,,[],[],False,False,False,False,9,8.588,0.0,,6,4,none,
spider_concert_singer_024,concert_singer,keyword,"For each stadium, how many concerts play there?","[""stadium concerts count"", ""stadium concert frequency"", ""concerts per stadium"", ""stadium_id concert_count""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""stadium"", ""concert""]",True,"[""concert.stadium_id"", ""stadium.name"", ""stadium.stadium_id""]","[""concert.stadium_id"", ""stadium.stadium_id"", ""stadium.average"", ""stadium.capacity"", ""stadium.highest"", ""stadium.location""]",False,,[],[],False,False,False,False,11,11.101,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_025,concert_singer,keyword,Show the stadium name and capacity with most number of concerts in year 2014 or after.,"[""stadium name capacity concerts 2014"", ""stadium concert count year"", ""stadium capacity number of concerts"", ""concert stadium year >= 2014""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""stadium"", ""concert""]",True,"[""concert.stadium_id"", ""concert.year"", ""stadium.capacity"", ""stadium.name"", ""stadium.stadium_id""]","[""concert.stadium_id"", ""stadium.stadium_id"", ""concert.concert_name"", ""stadium.capacity"", ""concert.year""]",False,,[],[],False,False,False,False,15,14.741,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_026,concert_singer,keyword,What is the name and capacity of the stadium with the most concerts after 2013 ?,"[""stadium name capacity"", ""concert date after 2013"", ""most concerts stadium"", ""stadium concert count""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""stadium"", ""concert"", ""singer_in_concert""]",True,"[""concert.stadium_id"", ""concert.year"", ""stadium.capacity"", ""stadium.name"", ""stadium.stadium_id""]","[""concert.stadium_id"", ""stadium.stadium_id"", ""concert.concert_name"", ""stadium.capacity""]",False,,[],[],False,False,False,False,12,12.126,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_027,concert_singer,keyword,Which year has most number of concerts?,"[""year"", ""concert"", ""number of concerts"", ""concerts count""]",ai-assisted-retrieval,"[""concert""]","[""concert"", ""singer"", ""singer_in_concert""]",True,"[""concert.year""]","[""concert.year"", ""singer.country"", ""concert.concert_id"", ""singer.song_release_year"", ""singer_in_concert.concert_id"", ""concert.concert_name""]",True,,[],[],False,False,False,False,8,7.662,0.0,,6,4,none,
spider_concert_singer_028,concert_singer,keyword,What is the year that had the most concerts?,"[""year"", ""concert"", ""most concerts"", ""concerts count""]",ai-assisted-retrieval,"[""concert""]","[""concert"", ""singer"", ""singer_in_concert""]",True,"[""concert.year""]","[""concert.year"", ""singer.country"", ""concert.concert_id"", ""singer.song_release_year"", ""singer_in_concert.concert_id"", ""concert.concert_name""]",True,,[],[],False,False,False,False,7,6.929,0.0,,6,4,none,
spider_concert_singer_029,concert_singer,keyword,Show the stadium names without any concert.,"[""stadium name"", ""stadium without concert"", ""stadium concert count"", ""stadium concert""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""stadium"", ""concert"", ""singer_in_concert""]",True,[],"[""concert.stadium_id"", ""stadium.stadium_id"", ""concert.concert_name"", ""stadium.average""]",True,,[],[],False,True,False,False,11,10.71,0.0,,6,4,none,
spider_concert_singer_030,concert_singer,keyword,What are the names of the stadiums without any concerts?,"[""stadium name"", ""concert stadium"", ""stadium without concert"", ""stadium concert count""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""stadium"", ""concert"", ""singer_in_concert""]",True,[],"[""concert.stadium_id"", ""stadium.stadium_id"", ""concert.concert_name"", ""stadium.average""]",True,,[],[],False,True,False,False,11,10.825,0.0,,6,4,none,
spider_concert_singer_031,concert_singer,keyword,Show countries where a singer above age 40 and a singer below 30 are from.,"[""singer age country"", ""singer age > 40 AND age < 30"", ""singer country"", ""singer birth_year or age""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""singer_in_concert""]",True,"[""singer.age"", ""singer.country""]","[""singer.age"", ""singer.singer_id"", ""singer.country"", ""singer_in_concert.singer_id"", ""singer.is_male"", ""singer.name""]",True,,[],[],False,False,False,False,13,12.474,0.0,,6,4,none,
spider_concert_singer_032,concert_singer,keyword,Show names for all stadiums except for stadiums having a concert in year 2014.,"[""stadium name"", ""concert year"", ""stadium"", ""2014""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""stadium"", ""concert""]",True,"[""concert.stadium_id"", ""concert.year"", ""stadium.name"", ""stadium.stadium_id""]","[""concert.stadium_id"", ""stadium.stadium_id"", ""stadium.name"", ""concert.concert_name"", ""stadium.average"", ""stadium.capacity""]",False,,[],[],False,False,False,False,9,8.923,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_033,concert_singer,keyword,What are the names of all stadiums that did not have a concert in 2014?,"[""stadium name"", ""concert 2014"", ""stadium concert"", ""stadium no concert""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""concert"", ""stadium"", ""singer_in_concert""]",True,"[""concert.stadium_id"", ""concert.year"", ""stadium.name"", ""stadium.stadium_id""]","[""concert.stadium_id"", ""concert.concert_name"", ""stadium.stadium_id"", ""concert.concert_id"", ""singer_in_concert.concert_id""]",False,,[],[],False,False,False,False,11,10.334,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_034,concert_singer,keyword,Show the name and theme for all concerts and the number of singers in each concert.,"[""concert name theme"", ""singer count concert"", ""concert_singer"", ""concert singer""]",ai-assisted-retrieval,"[""concert"", ""singer_in_concert""]","[""concert"", ""singer_in_concert"", ""singer""]",True,"[""concert.concert_id"", ""concert.concert_name"", ""concert.theme"", ""singer_in_concert.concert_id""]","[""singer_in_concert.concert_id"", ""singer_in_concert.singer_id"", ""concert.concert_name"", ""concert.concert_id""]",False,,[],[],False,False,False,False,10,9.5,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_035,concert_singer,keyword,"What are the names , themes , and number of singers for every concert ?","[""concert name theme singer"", ""concerts names themes singers count"", ""concert singer count"", ""concert theme number_of_singers""]",ai-assisted-retrieval,"[""concert"", ""singer_in_concert""]","[""concert"", ""singer_in_concert"", ""singer""]",True,"[""concert.concert_id"", ""concert.concert_name"", ""concert.theme"", ""singer_in_concert.concert_id""]","[""concert.concert_name"", ""singer_in_concert.concert_id"", ""singer_in_concert.singer_id"", ""concert.concert_id"", ""concert.theme"", ""singer.country""]",True,,[],[],False,False,False,False,13,12.348,0.0,,6,4,none,
spider_concert_singer_036,concert_singer,keyword,List singer names and number of concerts for each singer.,"[""singer name concert count"", ""singer concerts"", ""singer number of concerts"", ""singer concert_count""]",ai-assisted-retrieval,"[""singer"", ""singer_in_concert""]","[""singer"", ""singer_in_concert""]",True,"[""singer.name"", ""singer.singer_id"", ""singer_in_concert.singer_id""]","[""singer_in_concert.singer_id"", ""singer.singer_id"", ""singer.name"", ""singer.country"", ""singer.song_name"", ""singer_in_concert.concert_id""]",True,,[],[],False,False,False,False,14,13.316,0.0,,6,4,none,
spider_concert_singer_037,concert_singer,keyword,What are the names of the singers and number of concerts for each person?,"[""singer name concert count"", ""singers concerts"", ""name number of concerts"", ""singer concert_count""]",ai-assisted-retrieval,"[""singer"", ""singer_in_concert""]","[""singer"", ""singer_in_concert"", ""concert""]",True,"[""singer.name"", ""singer.singer_id"", ""singer_in_concert.singer_id""]","[""singer.name"", ""singer.song_name"", ""stadium.name"", ""concert.concert_name"", ""singer_in_concert.singer_id""]",False,,[],[],False,False,False,False,13,13.131,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_038,concert_singer,keyword,List all singer names in concerts in year 2014.,"[""singer name concert 2014"", ""singer concerts year"", ""singer_name concert_year"", ""singer concert""]",ai-assisted-retrieval,"[""concert"", ""singer"", ""singer_in_concert""]","[""singer"", ""singer_in_concert"", ""concert""]",True,"[""concert.concert_id"", ""concert.year"", ""singer.name"", ""singer.singer_id"", ""singer_in_concert.concert_id"", ""singer_in_concert.singer_id""]","[""singer_in_concert.singer_id"", ""singer.name"", ""singer_in_concert.concert_id"", ""singer.singer_id"", ""concert.concert_name""]",False,,[],[],False,False,False,False,13,12.638,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_039,concert_singer,keyword,What are the names of the singers who performed in a concert in 2014?,"[""singer name"", ""concert 2014"", ""performed"", ""singer concert""]",ai-assisted-retrieval,"[""concert"", ""singer"", ""singer_in_concert""]","[""singer_in_concert"", ""concert"", ""singer""]",True,"[""concert.concert_id"", ""concert.year"", ""singer.name"", ""singer.singer_id"", ""singer_in_concert.concert_id"", ""singer_in_concert.singer_id""]","[""concert.concert_name"", ""singer_in_concert.singer_id"", ""singer_in_concert.concert_id"", ""concert.concert_id"", ""singer.singer_id"", ""singer.name""]",False,,[],[],False,False,False,False,11,10.271,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_040,concert_singer,keyword,what is the name and nation of the singer who have a song having 'Hey' in its name?,"[""singer name nation"", ""song name Hey"", ""singer song"", ""singer nation""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""singer_in_concert""]",True,"[""singer.country"", ""singer.name"", ""singer.song_name""]","[""singer.song_name"", ""singer.name"", ""singer.song_release_year"", ""singer.singer_id"", ""singer_in_concert.singer_id""]",False,,[],[],False,False,False,False,13,12.682,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_041,concert_singer,keyword,What is the name and country of origin of every singer who has a song with the word 'Hey' in its title?,"[""singer name country song title"", ""singer origin song_name Hey"", ""singer country song title like"", ""singer song Hey""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""singer_in_concert""]",True,"[""singer.country"", ""singer.name"", ""singer.song_name""]","[""singer.song_name"", ""singer.country"", ""singer.singer_id"", ""singer_in_concert.singer_id"", ""singer.song_release_year""]",False,,[],[],False,False,False,False,13,12.827,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_042,concert_singer,keyword,Find the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015.,"[""stadium name location"", ""concert year 2014 2015"", ""stadium concert"", ""stadium year""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""stadium"", ""concert"", ""singer_in_concert""]",True,"[""concert.stadium_id"", ""concert.year"", ""stadium.location"", ""stadium.name"", ""stadium.stadium_id""]","[""concert.stadium_id"", ""stadium.stadium_id"", ""concert.concert_name"", ""stadium.location""]",False,,[],[],False,False,False,False,11,10.742,0.0,,6,4,retrieval_miss,task not solved
spider_concert_singer_043,concert_singer,keyword,What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015?,"[""stadium name location concert year"", ""stadium concert 2014 2015"", ""stadiums concerts both years"", ""stadium concert_date year""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""stadium"", ""concert"", ""singer_in_concert""]",True,"[""concert.stadium_id"", ""concert.year"", ""stadium.location"", ""stadium.name"", ""stadium.stadium_id""]","[""concert.stadium_id"", ""stadium.location"", ""concert.year"", ""concert.concert_name"", ""stadium.stadium_id"", ""stadium.name""]",True,,[],[],False,False,False,False,16,15.136,0.0,,6,4,none,
spider_concert_singer_044,concert_singer,keyword,Find the number of concerts happened in the stadium with the highest capacity .,"[""concert"", ""stadium capacity"", ""number of concerts"", ""stadium""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""stadium"", ""concert""]",True,[],"[""concert.stadium_id"", ""stadium.capacity"", ""stadium.stadium_id"", ""stadium.average"", ""stadium.highest"", ""stadium.location""]",True,,[],[],False,True,False,False,10,9.346,0.0,,6,4,none,
spider_concert_singer_045,concert_singer,keyword,What are the number of concerts that occurred in the stadium with the largest capacity ?,"[""concert count stadium capacity"", ""concerts stadium largest capacity"", ""number of concerts stadium capacity"", ""concert stadium capacity""]",ai-assisted-retrieval,"[""concert"", ""stadium""]","[""stadium"", ""concert""]",True,[],"[""stadium.capacity"", ""concert.stadium_id"", ""stadium.stadium_id"", ""stadium.average""]",True,,[],[],False,True,False,False,12,12.095,0.0,,6,4,none,
spider_pets_1_046,pets_1,keyword,Find the number of pets whose weight is heavier than 10.,"[""weight"", ""pets"", ""heavier than 10"", ""number of pets""]",ai-assisted-retrieval,"[""pets""]","[""pets""]",True,"[""pets.weight""]","[""pets.weight"", ""pets.petid"", ""pets.pettype"", ""pets.pet_age""]",True,,[],[],False,False,False,False,6,6.291,0.0,,6,4,none,
spider_pets_1_047,pets_1,keyword,How many pets have a greater weight than 10?,"[""pets weight"", ""pet weight > 10"", ""animal weight"", ""pets count weight""]",ai-assisted-retrieval,"[""pets""]","[""pets"", ""has_pet""]",True,"[""pets.weight""]","[""pets.weight"", ""pets.petid"", ""pets.pettype"", ""pets.pet_age"", ""has_pet.petid""]",True,,[],[],False,False,False,False,9,8.856,0.0,,6,4,none,
spider_pets_1_048,pets_1,keyword,Find the weight of the youngest dog.,"[""weight"", ""youngest dog"", ""age"", ""dogs""]",ai-assisted-retrieval,"[""pets""]","[""pets"", ""student""]",True,"[""pets.pet_age"", ""pets.weight""]","[""pets.weight"", ""student.age"", ""pets.pet_age""]",True,,[],[],False,False,False,False,6,6.067,0.0,,6,4,none,
spider_pets_1_049,pets_1,keyword,How much does the youngest dog weigh?,"[""youngest dog weight"", ""dog age weight"", ""pets age weight"", ""dog youngest weight""]",ai-assisted-retrieval,"[""pets""]","[""pets"", ""student""]",True,"[""pets.pet_age"", ""pets.weight""]","[""pets.weight"", ""student.age"", ""pets.pet_age"", ""pets.petid"", ""pets.pettype""]",True,,[],[],False,False,False,False,10,9.717,0.0,,6,4,none,
spider_pets_1_050,pets_1,keyword,Find the maximum weight for each type of pet. List the maximum weight and pet type.,"[""max weight pet type"", ""pets weight type"", ""pet_weight pet_type"", ""maximum weight by pet type""]",ai-assisted-retrieval,"[""pets""]","[""pets"", ""has_pet""]",True,"[""pets.pettype"", ""pets.weight""]","[""pets.weight"", ""pets.pettype"", ""pets.petid"", ""pets.pet_age"", ""has_pet.petid""]",True,,[],[],False,False,False,False,10,10.139,0.0,,6,4,none,
spider_concert_singer_001,concert_singer,vector,How many singers do we have?,"[""singer"", ""singers count"", ""number of singers"", ""singer table""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""singer_in_concert""]",True,[],"[""singer.singer_id"", ""singer_in_concert.singer_id"", ""singer.song_name"", ""singer.song_release_year"", ""singer.country"", ""singer.is_male"", ""singer_in_concert.concert_id"", ""singer.name""]",True,,[],[],False,True,False,False,2338,2339.552,8.393,True,7,4,none,
spider_concert_singer_002,concert_singer,vector,What is the total number of singers?,"[""singer"", ""total count"", ""number of singers"", ""singer count""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""singer_in_concert""]",True,[],"[""singer_in_concert.singer_id"", ""singer.singer_id"", ""singer.country"", ""singer_in_concert.concert_id"", ""singer.is_male"", ""singer.age"", ""concert.concert_id""]",True,,[],[],False,True,False,False,2222,2223.697,8.245,True,7,4,none,
spider_concert_singer_003,concert_singer,vector,"Show name, country, age for all singers ordered by age from the oldest to the youngest.","[""singer name country age"", ""singers table columns"", ""age descending order"", ""singer age order""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""singer_in_concert""]",True,"[""singer.age"", ""singer.country"", ""singer.name""]","[""singer.age"", ""singer.singer_id"", ""singer.song_release_year"", ""singer_in_concert.singer_id"", ""singer_in_concert.concert_id"", ""singer.is_male"", ""singer.name"", ""singer.country""]",True,,[],[],False,False,False,False,2008,2008.395,7.383,True,7,4,none,
spider_concert_singer_004,concert_singer,vector,"What are the names, countries, and ages for every singer in descending order of age?","[""singer name country age"", ""singers table columns"", ""age descending order"", ""singer demographics""]",ai-assisted-retrieval,"[""singer""]","[""singer"", ""singer_in_concert""]",True,"[""singer.age"", ""singer.country"", ""singer.name""]","[""singer.age"", ""singer.singer_id"", ""singer.song_release_year"", ""singer_in_concert.singer_id"", ""singer.is_male"", ""singer_in_concert.concert_id"", ""singer.country"", ""singer.name""]",True,,[],[],False,False,False,False,2343,2344.488,8.289,True,7,4,none,
spider_concert_singer_005,concert_singer,vector,"What is the average, minimum, and maximum age of all singers from France?","[""singer age France"", ""singers average min max age"", ""concert_singer singer table"", ""country nationality age""]",ai-assisted-retrieval,"[""singer""]","[""singer""]",True,"[""singer.age"", ""singer.country""]","[""singer.song_release_year"", ""singer.country"", ""singer.age"", ""singer.singer_id"", ""singer.is_male"", ""singer_in_concert.singer_id"", ""singer_in_concert.concert_id"", ""singer.name"", ""concert.year""]",True,,[],[],False,False,False,False,2142,2143.635,9.367,True,7,4,none,
